corpus,llm,llm_dir,threat_model,seed,document_idx,exemplar_length,binary_acc1,binary_acc5,true_class_confidence,entropy,bertscore,pinc,sample_id
rj,gemma-2,gemma-2-9b-it,logreg,93187,0,814,0,1,7.139682312092211e-05,0.0023459346989123677,0.6803897619247437,0.8441369980111297,229
rj,gemma-2,gemma-2-9b-it,logreg,93187,1,1280,0,0,4.184840479451737e-05,0.02786697384252773,0.6598628163337708,0.7993231007877364,315
rj,gemma-2,gemma-2-9b-it,logreg,93187,2,1764,0,1,6.850717888505578e-05,0.002377354086841739,0.7460102438926697,0.7050880701168956,298
rj,gemma-2,gemma-2-9b-it,logreg,93187,3,538,0,0,1.0964305449079251e-06,0.28428035968200877,0.742073655128479,0.7585140169810352,89
rj,gemma-2,gemma-2-9b-it,logreg,93187,4,1764,0,1,0.009212867532631595,1.2058939585451687,0.8137520551681519,0.5595048143514594,132
rj,gemma-2,gemma-2-9b-it,logreg,93187,5,1670,0,0,8.546150709919108e-08,0.0037642750520024662,0.8414906859397888,0.6124422663347775,327
rj,gemma-2,gemma-2-9b-it,logreg,93187,6,1492,0,0,1.0986135004534417e-08,0.18977816129226657,0.6715165972709656,0.8027261251387946,29
rj,gemma-2,gemma-2-9b-it,logreg,93187,7,2629,0,1,4.147054105110713e-06,0.8355553685843468,0.8023862838745117,0.6933480300757502,400
rj,gemma-2,gemma-2-9b-it,logreg,93187,8,545,1,1,0.6365873930293792,1.3808891082817527,0.7167695164680481,0.6934834450390196,223
rj,gemma-2,gemma-2-9b-it,logreg,93187,9,615,0,0,7.018405990788394e-09,0.9995154402032096,0.7326955795288086,0.7369547455755434,144
rj,gemma-2,gemma-2-9b-it,logreg,93187,10,1826,0,1,0.06626887681834343,0.9966089575626482,0.8139559030532837,0.6195914136212233,364
rj,gemma-2,gemma-2-9b-it,logreg,93187,11,231,0,0,1.7249728843234393e-05,1.7739968516834181,0.7917553782463074,0.6660514420464674,186
rj,gemma-2,gemma-2-9b-it,logreg,93187,12,1601,0,1,0.010763952095820376,0.37813343408507905,0.6242132186889648,0.7632309139086428,185
rj,gemma-2,gemma-2-9b-it,logreg,93187,13,1726,0,0,6.140188043546576e-07,0.10830519471985094,0.7833834886550903,0.6884259445665246,342
rj,gemma-2,gemma-2-9b-it,logreg,93187,14,1619,0,1,0.025347570562709913,0.9800014233843712,0.7401489615440369,0.7282123636358621,236
rj,gemma-2,gemma-2-9b-it,logreg,93187,15,1068,0,1,2.3669144219183373e-06,0.00030475661046133073,0.6411173939704895,0.8183398328600511,468
rj,gemma-2,gemma-2-9b-it,logreg,93187,16,1588,0,0,6.199182420822745e-06,2.330304705960686,0.7377041578292847,0.7466582327842362,420
rj,gemma-2,gemma-2-9b-it,logreg,93187,17,1960,0,0,0.0008432648760178085,1.3298825215617947,0.7516586780548096,0.7151268909904736,92
rj,gemma-2,gemma-2-9b-it,logreg,93187,18,2629,0,1,3.706810952030074e-05,0.0014379594928983584,0.7705370783805847,0.6698728642904566,400
rj,gemma-2,gemma-2-9b-it,logreg,93187,19,272,0,0,1.4502617419448172e-07,0.1591755557645783,0.624111533164978,0.8631730947570356,42
rj,gemma-2,gemma-2-9b-it,logreg,93187,20,578,0,0,2.083213575528366e-05,1.181115837137325,0.8246535062789917,0.5955272064501129,423
rj,gemma-2,gemma-2-9b-it,logreg,108061,0,1664,0,1,5.059162233337757e-09,1.1720799160726017e-06,0.7643315196037292,0.7106336499817714,19
rj,gemma-2,gemma-2-9b-it,logreg,108061,1,330,0,0,8.403354668607747e-11,0.6235591626648088,0.6425144076347351,0.7578093622602524,194
rj,gemma-2,gemma-2-9b-it,logreg,108061,2,324,1,1,0.5971285935794706,1.5633755877020576,0.7481287121772766,0.7400146497240736,477
rj,gemma-2,gemma-2-9b-it,logreg,108061,3,554,0,0,7.777597341487531e-08,0.07162959819836193,0.7246261239051819,0.7736869716424613,88
rj,gemma-2,gemma-2-9b-it,logreg,108061,4,2296,0,0,0.0017007561542620685,0.5663457553494722,0.8257197141647339,0.555108724420444,480
rj,gemma-2,gemma-2-9b-it,logreg,108061,5,240,0,0,6.440710784899145e-08,0.08646000418726513,0.7489773631095886,0.7532249298161606,91
rj,gemma-2,gemma-2-9b-it,logreg,108061,6,1182,0,0,1.76258486923292e-06,0.007298982862283593,0.7492018342018127,0.7677442877678502,93
rj,gemma-2,gemma-2-9b-it,logreg,108061,7,1316,0,0,4.7577432114398525e-08,0.00045136276612031684,0.7677704691886902,0.7068237769097752,124
rj,gemma-2,gemma-2-9b-it,logreg,108061,8,2586,0,1,0.19297855590280813,1.2707912780309676,0.7255983948707581,0.7407774740261128,151
rj,gemma-2,gemma-2-9b-it,logreg,108061,9,2072,0,0,2.2372473513503845e-11,2.936207296326723e-06,0.6849162578582764,0.7742923005419499,129
rj,gemma-2,gemma-2-9b-it,logreg,108061,10,2437,0,1,0.0005744874272117184,0.05143387772916739,0.7308138012886047,0.7972725270135137,381
rj,gemma-2,gemma-2-9b-it,logreg,108061,11,1847,0,0,2.6965847146504755e-09,0.00035493612521884666,0.7177730798721313,0.7236321217214444,453
rj,gemma-2,gemma-2-9b-it,logreg,108061,12,349,0,1,6.285275521121889e-06,0.010683958748661277,0.6603363156318665,0.8030814322465866,392
rj,gemma-2,gemma-2-9b-it,logreg,108061,13,1288,0,0,1.032530359446546e-07,0.011120974548439489,0.7659189105033875,0.6951823469665793,160
rj,gemma-2,gemma-2-9b-it,logreg,108061,14,394,0,1,0.018311116669174506,0.15009265481018275,0.7121824622154236,0.7804429485636709,462
rj,gemma-2,gemma-2-9b-it,logreg,108061,15,1670,0,0,0.0006599702947482648,0.7584750330203833,0.7314502000808716,0.7652446160035364,408
rj,gemma-2,gemma-2-9b-it,logreg,108061,16,2027,0,0,4.3392766214709225e-09,0.762811823906385,0.661870002746582,0.8144342494652783,409
rj,gemma-2,gemma-2-9b-it,logreg,108061,17,1894,0,0,2.405110136767124e-07,0.0027118625136850877,0.6745813488960266,0.7975358852389015,299
rj,gemma-2,gemma-2-9b-it,logreg,108061,18,884,0,1,0.2763006577526764,1.1119346540771964,0.7506059408187866,0.7043568650307518,265
rj,gemma-2,gemma-2-9b-it,logreg,108061,19,447,0,1,0.005399156247574707,0.2525040489552321,0.6636993885040283,0.8069866734572617,378
rj,gemma-2,gemma-2-9b-it,logreg,108061,20,999,0,0,3.063440378250552e-08,0.022133226350740567,0.7493399977684021,0.6965972747397008,459
rj,gemma-2,gemma-2-9b-it,logreg,101089,0,1030,0,1,0.47478116383147995,1.0252308724585353,0.7179563045501709,0.6896622186978877,399
rj,gemma-2,gemma-2-9b-it,logreg,101089,1,1167,0,0,5.7842922779529905e-05,0.2591176462883361,0.7037930488586426,0.7821426105276523,148
rj,gemma-2,gemma-2-9b-it,logreg,101089,2,1326,0,0,2.4276051660511117e-05,0.04997790305876013,0.7924020290374756,0.6420387336919061,330
rj,gemma-2,gemma-2-9b-it,logreg,101089,3,311,0,1,0.09764804694159636,2.74799384106805,0.8241719007492065,0.681792206782119,295
rj,gemma-2,gemma-2-9b-it,logreg,101089,4,1492,0,0,0.037052125360640606,2.7401099300201044,0.7141866683959961,0.7668225821175455,29
rj,gemma-2,gemma-2-9b-it,logreg,101089,5,1692,0,0,9.470297609348453e-09,0.0012719102709129978,0.8090525269508362,0.7023585998387325,240
rj,gemma-2,gemma-2-9b-it,logreg,101089,6,230,0,0,8.768141745652533e-09,0.011184325709950555,0.7050725221633911,0.7543098194001433,228
rj,gemma-2,gemma-2-9b-it,logreg,101089,7,1084,0,0,4.6318844997803175e-06,0.032958431514360904,0.749019205570221,0.7604498716839151,375
